field_1,E19301166
"4855","81787"
"4856","62069"
"4857","28972"
"4858","37767"
"4859","71139"
"4860","36189"
"4861","45628"
"4862","69419"
"4863","46974"
"4864","69404"
"4865","49056"
"4866","65311"
"4867","54271"
"4868","54271"
"4869","33786"
"4870","59885"
"4871","70799"
"4872","56329"
"4873","94873"
"4874","54271"
"4875","37380"
"4876","34733"
"4877","36664"
"4878","29274"
"4879","32253"
"4880","33786"
"4881","37734"
"4882","73919"
"4883","30170"
"4884","32633"
"4885","50639"
"4886","58790"
"4887","74920"
"4888","46694"
"4889","64988"
"4890","64000"
"4891","54888"
"4892","33808"
"4893","40914"
"4894","33808"
"4895","76225"
"4896","40914"
"4897","48887"
"4898","37170"
"4899","43514"
"4900","47758"
"4901","62464"
"4902","46309"
"4903","71139"
"4904","99634"
"4905","49825"
"4906","39883"
"4907","56516"
"4908","21944"
"4909","40914"
"4910","51570"
"4911","63974"
"4912","54271"
"4913","52771"
"4914","63752"
"4915","71657"
"4916","54271"
"4917","119331"
"4918","119331"
"4919","71691"
"4920","24731"
"4921","78461"
"4922","43514"
"4923","66063"
"4924","46461"
"4925","55495"
"4926","31639"
"4927","54271"
"4928","44322"
"4929","66560"
"4930","33398"
"4931","26052"
"4932","69003"
"4933","62464"
"4934","39057"
"4935","30088"
"4936","47084"
"4937","47758"
"4938","66063"
"4939","73919"
"4940","40980"
"4941","26602"
"4942","21944"
"4943","56050"
"4944","41183"
"4945","67983"
"4946","41387"
"4947","60879"
"4948","72133"
"4949","42424"
"4950","78574"
"4951","54967"
"4952","35547"
"4953","41073"
"4954","63398"
"4955","93136"
"4956","42230"
"4957","45935"
"4958","66934"
"4959","66934"
"4960","26029"
"4961","30959"
"4962","50530"
"4963","59885"
"4964","37380"
"4965","71990"
"4966","33456"
"4967","46482"
"4968","40266"
"4969","53533"
"4970","64829"
"4971","64988"
"4972","64829"
"4973","29559"
"4974","64197"
"4975","78574"
"4976","26457"
"4977","59487"
"4978","46974"
"4979","53236"
"4980","54079"
"4981","59885"
"4982","84148"
"4983","49710"
"4984","39088"
"4985","52339"
"4986","62464"
"4987","50680"
"4988","71990"
"4989","51943"
"4990","53533"
"4991","50386"
"4992","25008"
"4993","62464"
"4994","62650"
"4995","51570"
"4996","106262"
"4997","32837"
"4998","42424"
"4999","67983"
"5000","37504"
"5001","41097"
"5002","54452"
"5003","72597"
"5004","54582"
"5005","66859"
"5006","36189"
"5007","45935"
"5008","32633"
"5009","62650"
"5010","48624"
"5011","62650"
"5012","32431"
"5013","54707"
"5014","45628"
"5015","63974"
"5016","57414"
"5017","49710"
"5018","47605"
"5019","78512"
"5020","62650"
"5021","65900"
"5022","53916"
"5023","29748"
"5024","42424"
"5025","48316"
"5026","28972"
"5027","69419"
"5028","51003"
"5029","37380"
"5030","39993"
"5031","41482"
"5032","47957"
"5033","34733"
"5034","27629"
"5035","73791"
"5036","76914"
"5037","57466"
"5038","93136"
"5039","63752"
"5040","39057"
"5041","84696"
"5042","62464"
"5043","51838"
"5044","73791"
"5045","51003"
"5046","47108"
"5047","34530"
"5048","66560"
"5049","93136"
"5050","41097"
"5051","28522"
"5052","43564"
"5053","32633"
"5054","69419"
"5055","60858"
"5056","37398"
"5057","29559"
"5058","69419"
"5059","44355"
"5060","117849"
"5061","77318"
"5062","46461"
"5063","54271"
"5064","66560"
"5065","53916"
"5066","62464"
"5067","64829"
"5068","41387"
"5069","46694"
"5070","35547"
"5071","54551"
"5072","106262"
"5073","30170"
"5074","64000"
"5075","34121"
"5076","61139"
"5077","45106"
"5078","43947"
"5079","37398"
"5080","37334"
"5081","32155"
"5082","22119"
"5083","31039"
"5084","51206"
"5085","37380"
"5086","68559"
"5087","74882"
"5088","62650"
"5089","42137"
"5090","72133"
"5091","61397"
"5092","65900"
"5093","64988"
"5094","69428"
"5095","54582"
"5096","76225"
"5097","59236"
"5098","59612"
"5099","56988"
"5100","62650"
"5101","53916"
"5102","45947"
"5103","54888"
"5104","41387"
"5105","44946"
"5106","70450"
"5107","42417"
"5108","56952"
"5109","67415"
"5110","43235"
"5111","70799"
"5112","46461"
"5113","36227"
"5114","54271"
"5115","24650"
"5116","29355"
"5117","28972"
"5118","66063"
"5119","27757"
"5120","55202"
"5121","34305"
"5122","65311"
"5123","35547"
"5124","48438"
"5125","27757"
"5126","63909"
"5127","41624"
"5128","54888"
"5129","36057"
"5130","41482"
"5131","63752"
"5132","49580"
"5133","56952"
"5134","78574"
"5135","30170"
"5136","41603"
"5137","69970"
"5138","64481"
"5139","77318"
"5140","43454"
"5141","46482"
"5142","33456"
"5143","66063"
"5144","43514"
"5145","81398"
"5146","41097"
"5147","66919"
"5148","50386"
"5149","37627"
"5150","21010"
"5151","59238"
"5152","35547"
"5153","66859"
"5154","29748"
"5155","64197"
"5156","73791"
"5157","119331"
"5158","66934"
"5159","33808"
"5160","31330"
"5161","65311"
"5162","52339"
"5163","85887"
"5164","27757"
"5165","31039"
"5166","36991"
"5167","29748"
"5168","34305"
"5169","28522"
"5170","29355"
"5171","30362"
"5172","46681"
"5173","112841"
"5174","59236"
"5175","57414"
"5176","47863"
"5177","62464"
"5178","36991"
"5179","63752"
"5180","26162"
"5181","78579"
"5182","39088"
"5183","88017"
"5184","59510"
"5185","65900"
"5186","47108"
"5187","66560"
"5188","62650"
"5189","66934"
"5190","78461"
"5191","62464"
"5192","66934"
"5193","65900"
"5194","74861"
"5195","56952"
"5196","32253"
"5197","56516"
"5198","57493"
"5199","47757"
"5200","69970"
"5201","58120"
"5202","32003"
"5203","74861"
"5204","76416"
"5205","85887"
"5206","46838"
"5207","32077"
"5208","28522"
"5209","69970"
"5210","64988"
"5211","39057"
"5212","33456"
"5213","30959"
"5214","39532"
"5215","22119"
"5216","59387"
"5217","37504"
"5218","54271"
"5219","35239"
"5220","35891"
"5221","33398"
"5222","51003"
"5223","54271"
"5224","72133"
"5225","62650"
"5226","69419"
"5227","37355"
"5228","32644"
"5229","69428"
"5230","66859"
"5231","40012"
"5232","66919"
"5233","73919"
"5234","31355"
"5235","99634"
"5236","93136"
"5237","36621"
"5238","56988"
"5239","47558"
"5240","47558"
"5241","34818"
"5242","61307"
"5243","34638"
"5244","29940"
"5245","20783"
"5246","49307"
"5247","49307"
"5248","58790"
"5249","36224"
"5250","71283"
"5251","50639"
"5252","71657"
"5253","59612"
"5254","38285"
"5255","26457"
"5256","43947"
"5257","54271"
"5258","54271"
"5259","59236"
"5260","32431"
"5261","46974"
"5262","37380"
"5263","54707"
"5264","45935"
"5265","69419"
"5266","66934"
"5267","26602"
"5268","26602"
"5269","51838"
"5270","48887"
"5271","26488"
"5272","42137"
"5273","41359"
"5274","37334"
"5275","44330"
"5276","73919"
"5277","37380"
"5278","45935"
"5279","45106"
"5280","51206"
"5281","28522"
"5282","41387"
"5283","44946"
"5284","47797"
"5285","53439"
"5286","36206"
"5287","37334"
"5288","64197"
"5289","41609"
"5290","78574"
"5291","59277"
"5292","48438"
"5293","19591"
"5294","69649"
"5295","71283"
"5296","41073"
"5297","46150"
"5298","42180"
"5299","69970"
"5300","41834"
"5301","60855"
"5302","69404"
"5303","81398"
"5304","53916"
"5305","48771"
"5306","76914"
"5307","57980"
"5308","33808"
"5309","62745"
"5310","78512"
"5311","34733"
"5312","28791"
"5313","43947"
"5314","64996"
"5315","46461"
"5316","53533"
"5317","35265"
"5318","31039"
"5319","36224"
"5320","64481"
"5321","71139"
"5322","42446"
"5323","54452"
"5324","64988"
"5325","46482"
"5326","54271"
"5327","36227"
"5328","28947"
"5329","78051"
"5330","37613"
"5331","70799"
"5332","64988"
"5333","41073"
"5334","35765"
"5335","34638"
"5336","34638"
"5337","54888"
"5338","78461"
"5339","43564"
"5340","37380"
"5341","59885"
"5342","31039"
"5343","64197"
"5344","54271"
"5345","23848"
"5346","69419"
"5347","25217"
"5348","39729"
"5349","37380"
"5350","61139"
"5351","54271"
"5352","59510"
"5353","21865"
"5354","34530"
"5355","59236"
"5356","42446"
"5357","63777"
"5358","32202"
"5359","37684"
"5360","78512"
"5361","33456"
"5362","53533"
"5363","69428"
"5364","42137"
"5365","81170"
"5366","66919"
"5367","21865"
"5368","19591"
"5369","38285"
"5370","19969"
"5371","24063"
"5372","46430"
"5373","34530"
"5374","55773"
"5375","60855"
"5376","49056"
"5377","34733"
"5378","43235"
"5379","54271"
"5380","62464"
"5381","24650"
"5382","34733"
"5383","88017"
"5384","70060"
"5385","66063"
"5386","41068"
"5387","46482"
"5388","48624"
"5389","39729"
"5390","50530"
"5391","58294"
"5392","34638"
"5393","74882"
"5394","53236"
"5395","31355"
"5396","46974"
"5397","29755"
"5398","52796"
"5399","53533"
"5400","35239"
"5401","43947"
"5402","36991"
"5403","32077"
"5404","50386"
"5405","59885"
"5406","42424"
"5407","26457"
"5408","32253"
"5409","40425"
"5410","81398"
"5411","39577"
"5412","51032"
"5413","59510"
"5414","54551"
"5415","23130"
"5416","41387"
"5417","58120"
"5418","56050"
"5419","69419"
"5420","69003"
"5421","70060"
"5422","69649"
"5423","69404"
"5424","43947"
"5425","63398"
"5426","47605"
"5427","81398"
"5428","71283"
"5429","59510"
"5430","58294"
"5431","37398"
"5432","37334"
"5433","54888"
"5434","99634"
"5435","66560"
"5436","51570"
"5437","49710"
"5438","36227"
"5439","34530"
"5440","23848"
"5441","57414"
"5442","43788"
"5443","37627"
"5444","84148"
"5445","31355"
"5446","69970"
"5447","33398"
"5448","61139"
"5449","69428"
"5450","71990"
"5451","44322"
"5452","54271"
"5453","32202"
"5454","73791"
"5455","81398"
"5456","41068"
"5457","63909"
"5458","43564"
"5459","37613"
"5460","59236"
"5461","41183"
"5462","37170"
"5463","27988"
"5464","57414"
"5465","47605"
"5466","66589"
"5467","36991"
"5468","35765"
"5469","48771"
"5470","25217"
"5471","35765"
"5472","51220"
"5473","34530"
"5474","27629"
"5475","69649"
"5476","69428"
"5477","43235"
"5478","25217"
"5479","117849"
"5480","42180"
"5481","46974"
"5482","35524"
"5483","88247"
"5484","78579"
"5485","26162"
"5486","46694"
"5487","29274"
"5488","47758"
"5489","60858"
"5490","46309"
"5491","68559"
"5492","26939"
"5493","26162"
"5494","55202"
"5495","43947"
"5496","29355"
"5497","44355"
"5498","87146"
"5499","40914"
"5500","26162"
"5501","42446"
"5502","50680"
"5503","74882"
"5504","40914"
"5505","61139"
"5506","29268"
"5507","47108"
"5508","46681"
"5509","26457"
"5510","32633"
"5511","50680"
"5512","43274"
"5513","64594"
"5514","37334"
"5515","59612"
"5516","41603"
"5517","61139"
"5518","36224"
"5519","35891"
"5520","55495"
"5521","64988"
"5522","53236"
"5523","62069"
"5524","43788"
"5525","39057"
"5526","35891"
"5527","59236"
"5528","69251"
"5529","51087"
"5530","34818"
"5531","40914"
"5532","54582"
"5533","21010"
"5534","26939"
"5535","66589"
"5536","46430"
"5537","43514"
"5538","30362"
"5539","66560"
"5540","32528"
"5541","48438"
"5542","32528"
"5543","56050"
"5544","62659"
"5545","33456"
"5546","56050"
"5547","61397"
"5548","85887"
"5549","54271"
"5550","45935"
"5551","57466"
"5552","42424"
"5553","39883"
"5554","54271"
"5555","65311"
"5556","49825"
"5557","29940"
"5558","24949"
"5559","44322"
"5560","56988"
"5561","72597"
"5562","30667"
"5563","64829"
"5564","72597"
"5565","27629"
"5566","37627"
"5567","40914"
"5568","37355"
"5569","37734"
"5570","24949"
"5571","36621"
"5572","32253"
"5573","45935"
"5574","41097"
"5575","61139"
"5576","46482"
"5577","26026"
"5578","43454"
"5579","50530"
"5580","37334"
"5581","41165"
"5582","52771"
"5583","37398"
"5584","112841"
"5585","84148"
"5586","30170"
"5587","54582"
"5588","54582"
"5589","43947"
"5590","59236"
"5591","34305"
"5592","66919"
"5593","32155"
"5594","45628"
"5595","87146"
"5596","26029"
"5597","28438"
"5598","48316"
"5599","50386"
"5600","33456"
"5601","51087"
"5602","70450"
"5603","54271"
"5604","54418"
"5605","41097"
"5606","35765"
"5607","39577"
"5608","36057"
"5609","71691"
"5610","32528"
"5611","56952"
"5612","84820"
"5613","37613"
"5614","93136"
"5615","40914"
"5616","35720"
"5617","50680"
"5618","51003"
"5619","54271"
"5620","36991"
"5621","24949"
"5622","37355"
"5623","31355"
"5624","37170"
"5625","47797"
"5626","54888"
"5627","29755"
"5628","49710"
"5629","66934"
"5630","51003"
"5631","56988"
"5632","40980"
"5633","51003"
"5634","48316"
"5635","63974"
"5636","29268"
"5637","50680"
"5638","31039"
"5639","61139"
"5640","48316"
"5641","67415"
"5642","57554"
"5643","46309"
"5644","54079"
"5645","66934"
"5646","49825"
"5647","29268"
"5648","35891"
"5649","29755"
"5650","54551"
"5651","63909"
"5652","42446"
"5653","96675"
"5654","74882"
"5655","47863"
"5656","43274"
"5657","88247"
"5658","23399"
"5659","71990"
"5660","55908"
"5661","66589"
"5662","74882"
"5663","25217"
"5664","81787"
"5665","57493"
"5666","63777"
"5667","39057"
"5668","55495"
"5669","36057"
"5670","88247"
"5671","74882"
"5672","47605"
"5673","71283"
"5674","37830"
"5675","88247"
"5676","69428"
"5677","34733"
"5678","42168"
"5679","42158"
"5680","51838"
"5681","32253"
"5682","34818"
"5683","33362"
"5684","68559"
"5685","38131"
"5686","46681"
"5687","28947"
"5688","32633"
"5689","66934"
"5690","66934"
"5691","65311"
"5692","70799"
"5693","66063"
"5694","94873"
"5695","26488"
"5696","26488"
"5697","117849"
"5698","45935"
"5699","31183"
"5700","54888"
"5701","42446"
"5702","49990"
"5703","30362"
"5704","34121"
"5705","47108"
"5706","41073"
"5707","70553"
"5708","36664"
"5709","50639"
"5710","78579"
"5711","76225"
"5712","49990"
"5713","78512"
"5714","45106"
"5715","31330"
"5716","41482"
"5717","50530"
"5718","29863"
"5719","29863"
"5720","21944"
"5721","32633"
"5722","70060"
"5723","62659"
"5724","71283"
"5725","51943"
"5726","66934"
"5727","54967"
"5728","54452"
"5729","41068"
"5730","84148"
"5731","76225"
"5732","41834"
"5733","34530"
"5734","93136"
"5735","56988"
"5736","62650"
"5737","74861"
"5738","41603"
"5739","35926"
"5740","26488"
"5741","28972"
"5742","56952"
"5743","35547"
"5744","43564"
"5745","31219"
"5746","54271"
"5747","58767"
"5748","69003"
"5749","66063"
"5750","78579"
"5751","37334"
"5752","37334"
"5753","66934"
"5754","66934"
"5755","35720"
"5756","32077"
"5757","59236"
"5758","66560"
"5759","64481"
"5760","54715"
"5761","36227"
"5762","73919"
"5763","62464"
"5764","106262"
"5765","32264"
"5766","99634"
"5767","35891"
"5768","62464"
"5769","64988"
"5770","45565"
"5771","72597"
"5772","35720"
"5773","47620"
"5774","33456"
"5775","66934"
"5776","54888"
"5777","51943"
"5778","43454"
"5779","59214"
"5780","54271"
"5781","81398"
"5782","70799"
"5783","45628"
"5784","54271"
"5785","77318"
"5786","88247"
"5787","66859"
"5788","69419"
"5789","68559"
"5790","38732"
"5791","71139"
"5792","47758"
"5793","59277"
"5794","59885"
"5795","56952"
"5796","45935"
"5797","43454"
"5798","34121"
"5799","29863"
"5800","66063"
"5801","38285"
"5802","45106"
"5803","41097"
"5804","36991"
"5805","45565"
"5806","59277"
"5807","59612"
"5808","62464"
"5809","38285"
"5810","51087"
"5811","34638"
"5812","57414"
"5813","30170"
"5814","53916"
"5815","41603"
"5816","44355"
"5817","31639"
"5818","59885"
"5819","25217"
"5820","27988"
"5821","40266"
"5822","110107"
"5823","36664"
"5824","74861"
"5825","62659"
"5826","69419"
"5827","73791"
"5828","73791"
"5829","48961"
"5830","43947"
"5831","48887"
"5832","64197"
"5833","24949"
"5834","55495"
"5835","49710"
"5836","69970"
"5837","78574"
"5838","27757"
"5839","64481"
"5840","69428"
"5841","41165"
"5842","63752"
"5843","21865"
"5844","57980"
"5845","61139"
"5846","85887"
"5847","57493"
"5848","42158"
"5849","59612"
"5850","33398"
"5851","32633"
"5852","26939"
"5853","88247"
"5854","66919"
"5855","66934"
"5856","58294"
"5857","64481"
"5858","110107"
"5859","42417"
"5860","30088"
"5861","52378"
"5862","45628"
"5863","51943"
"5864","69003"
"5865","72133"
"5866","41696"
"5867","41696"
"5868","48771"
"5869","57414"
"5870","39088"
"5871","44355"
"5872","62464"
"5873","36991"
"5874","112841"
"5875","55908"
"5876","26029"
"5877","51003"
"5878","70799"
"5879","69003"
"5880","73880"
"5881","43788"
"5882","51570"
"5883","39532"
"5884","50639"
"5885","47108"
"5886","69251"
"5887","59612"
"5888","37504"
"5889","56988"
"5890","59236"
"5891","52771"
"5892","26939"
"5893","62069"
"5894","56952"
"5895","54888"
"5896","69970"
"5897","69003"
"5898","47797"
"5899","30170"
"5900","62659"
"5901","27629"
"5902","26457"
"5903","81170"
"5904","32155"
"5905","78051"
"5906","47757"
"5907","46482"
"5908","71691"
"5909","31219"
"5910","43274"
"5911","56952"
"5912","39057"
"5913","64594"
"5914","46694"
"5915","42932"
"5916","106262"
"5917","39166"
"5918","57493"
"5919","40914"
"5920","59476"
"5921","42424"
"5922","68559"
"5923","78461"
"5924","24949"
"5925","50530"
"5926","57493"
"5927","36227"
"5928","81398"
"5929","56516"
"5930","41696"
"5931","29017"
"5932","53533"
"5933","36664"
"5934","38732"
"5935","54551"
"5936","41696"
"5937","74861"
"5938","74920"
"5939","33808"
"5940","51087"
"5941","54079"
"5942","38285"
"5943","24063"
"5944","30362"
"5945","29940"
"5946","54271"
"5947","59387"
"5948","54888"
"5949","29355"
"5950","35547"
"5951","71139"
"5952","106262"
"5953","47957"
"5954","67415"
"5955","69419"
"5956","49580"
"5957","36206"
"5958","70724"
"5959","43514"
"5960","69404"
"5961","40914"
"5962","70450"
"5963","29116"
"5964","34834"
"5965","59510"
"5966","36664"
"5967","36664"
"5968","94873"
"5969","57980"
"5970","77318"
"5971","30170"
"5972","28972"
"5973","29940"
"5974","110107"
"5975","47957"
"5976","63909"
"5977","61397"
"5978","55908"
"5979","46309"
"5980","40266"
"5981","29940"
"5982","51087"
"5983","71990"
"5984","73880"
"5985","54715"
"5986","34530"
"5987","51570"
"5988","57493"
"5989","32003"
"5990","54271"
"5991","26939"
"5992","69649"
"5993","53236"
"5994","49580"
"5995","43454"
"5996","48489"
"5997","41097"
"5998","81398"
"5999","51943"
"6000","36664"
"6001","63909"
"6002","37398"
"6003","94873"
"6004","49710"
"6005","56516"
"6006","51087"
"6007","54888"
"6008","70724"
"6009","64197"
"6010","41482"
"6011","29559"
"6012","51838"
"6013","51943"
"6014","21944"
"6015","44322"
"6016","51943"
"6017","51570"
"6018","54888"
"6019","94873"
"6020","85887"
"6021","32633"
"6022","96675"
"6023","54271"
"6024","64000"
"6025","37334"
"6026","53236"
"6027","42168"
"6028","75649"
"6029","36224"
"6030","53439"
"6031","56952"
"6032","56050"
"6033","59916"
"6034","19969"
"6035","87146"
"6036","37734"
"6037","57414"
"6038","41624"
"6039","99634"
"6040","26029"
"6041","64996"
"6042","81398"
"6043","71139"
"6044","45628"
"6045","54551"
"6046","78461"
"6047","81398"
"6048","32837"
"6049","35891"
"6050","61397"
"6051","65311"
"6052","59487"
"6053","42168"
"6054","72597"
"6055","26457"
"6056","24063"
"6057","70724"
"6058","50386"
"6059","47558"
"6060","54582"
"6061","50201"
"6062","54967"
"6063","43235"
"6064","66063"
"6065","50639"
"6066","96675"
"6067","88247"
"6068","43514"
"6069","51206"
"6070","26488"
"6071","78574"
"6072","34530"
"6073","93136"
"6074","54271"
"6075","49825"
"6076","70799"
"6077","37380"
"6078","57042"
"6079","58120"
"6080","72133"
"6081","58120"
"6082","46482"
"6083","52378"
"6084","40012"
"6085","81170"
"6086","37734"
"6087","43514"
"6088","27988"
"6089","39729"
"6090","49056"
"6091","37830"
"6092","62069"
"6093","50680"
"6094","39166"
"6095","59476"
"6096","47797"
"6097","41073"
"6098","49056"
"6099","64988"
"6100","77318"
"6101","59885"
"6102","59277"
"6103","93136"
